id,name,display_name,partisan,internal,url,classification,notes
1950,Council for Responsible Social Media,,NA,NA,https://issueone.org/projects/council-for-responsible-social-media/,501(c)(3),NA
1951,Fiscal Alliance Foundation,,NA,NA,https://www.fiscalalliancefoundation.org/,501(c)(3),NA
1952,Hofstra University Kalikow Center for the Study of the American Presidency,,NA,NA,https://www.hofstra.edu/presidential-studies/,research institution,NA
1953,Sacred Heart University Institute for Public Policy and Civic Engagement,,NA,NA,https://www.sacredheart.edu/offices--departments-directory/institute-for-public-policy--civic-engagement/,research institution,NA
1954,University of Maryland Program on International Policy Attitudes,,NA,NA,https://drum.lib.umd.edu/handle/1903/10117,research institution,NA
1955,Mississippi Today,,NA,NA,https://mississippitoday.org/,local media,NA
1957,Firehouse Strategies,,REP,NA,https://firehousestrategies.com/,consulting company,NA
1958,West Virginia Chamber of Commerce,,REP,NA,https://www.wvchamber.com/,501(c)(6),NA
1959,South Carolina Policy Council,,NA,NA,https://scpolicycouncil.org/,501(c)(3),NA
1960,University of Pennsylvania Annenberg Public Policy Center,,NA,NA,https://www.annenbergpublicpolicycenter.org/,research institution,NA
1961,North Carolina Faith & Freedom Coalition,,NA,NA,https://ncfaithandfreedom.com/,501(c)(3),NA
1962,NC Values Coalition,,REP,NA,https://ncvalues.org/,501(c)(4),NA
1963,Conservative Policy Research Network,,REP,NA,https://conservativepolicyresearchnetwork.com/,other,NA
1964,The Bulwark,,NA,NA,https://www.thebulwark.com/,national media,NA
1965,Ben Stein's Recessions & Depressions,,NA,NA,https://www.recessionsanddepressions-display.com/012023/,other,NA
1966,Alabama Families for Great Schools,,REP,NA,https://www.alfamiliesforgreatschools.com/,501(c)(4),NA
1968,SPLC Action Fund,,DEM,NA,https://www.splcactionfund.org/,other political entity,NA
1969,KLFY-TV,,NA,NA,https://www.klfy.com/,local media,NA
1970,Louisiana Democratic Party,,DEM,TRUE,https://louisianademocrats.org/,party committee,NA
1971,Put Louisiana First,,REP,NA,https://www.putlouisianafirst.com/home,501(c)(4),NA
1972,EveryLibrary Institute,,NA,NA,https://www.everylibraryinstitute.org/,501(c)(3),NA
1973,Goldco,,NA,NA,https://goldco.com/,corporation,NA
1974,Magnolia Tribune,,NA,NA,https://magnoliatribune.com/,local media,NA
1975,College Republicans United,,REP,NA,https://republicansunited.org/,other,NA
1976,Accountable Florida,,NA,NA,https://accountableflorida.org/,501(c)(3),NA
1977,Parents Defending Education,,REP,NA,https://defendinged.org/,501(c)(3),NA
1978,Competitive Enterprise Institute,,REP,NA,https://cei.org/,501(c)(3),NA
1979,Texas Credit Union League,,NA,NA,https://www.cornerstoneleague.coop/,corporation,NA
1980,Never Back Down PAC,,REP,NA,https://neverbackdown.org/,super PAC,NA
1981,Christina Bobb's Stealing Your Vote,,NA,NA,https://www.skyhorsepublishing.com/9781510776692/stealing-your-vote/,other,NA
1982,The Times-Mirror,,NA,NA,https://en.wikipedia.org/wiki/Times_Mirror_Company,national media,NA
1983,Fox 56 Lexington,,NA,NA,https://fox56news.com/,local media,NA
1984,Citizen Awareness Project,,REP,NA,https://citizenawarenessproject.com/,501(c)(4),NA
1985,State Policy Network,,NA,NA,https://spn.org/,501(c)(3),NA
1986,Political Media,,NA,NA,https://politicalmedia.com/,national media,NA
1987,Michigan Library Association,,NA,NA,https://www.milibraries.org/,501(c)(3),NA
1989,America's New Majority Project,,REP,NA,https://americasnewmajorityproject.com/,501(c)(4),NA
1990,Nevada Newsmakers,,NA,NA,http://nevadanewsmakers.com/,local media,NA
1991,End Citizens United/Let America Vote Action Fund,,DEM,NA,https://ecuactionfund.org/,501(c)(4),NA
1992,Leadership America Needs,,REP,NA,https://leadershipamericaneeds.com/,hybrid PAC,NA
1993,DCSpectator.com,,NA,NA,NA,local media,NA
1994,Hardworking Americans,,REP,NA,https://www.hardworkingamericans.org/,super PAC,NA
1995,Sachs Media,,NA,NA,https://sachsmedia.com/,consulting company,NA
1996,Messenger,,NA,NA,https://themessenger.com/,national media,NA
1997,DailyMail.com,,NA,NA,https://www.dailymail.co.uk/ushome/index.html,national media,NA
1998,Vantage Data House,,NA,NA,https://vantagedatahouse.com/,corporation,NA
1999,National Association of Realtors,,NA,NA,https://www.nar.realtor/,501(c)(6),NA
2001,Reboot Louisiana,,REP,NA,https://www.rebootlapac.com/,PAC,NA
2002,Protect Louisiana's Children,,REP,NA,https://www.youtube.com/@ProtectLouisianasChildren,PAC,NA
2003,Beacon Center,,NA,NA,https://www.beacontn.org/,501(c)(3),NA
2004,The Liberal Patriot,,NA,NA,https://www.liberalpatriot.com/,national media,NA
2005,Citizens for a New Louisiana,,REP,NA,https://www.newlouisiana.org/,501(c)(4),NA
2006,Matt Palumbo's Fact-Checking the Fact-Checkers,,NA,NA,https://posthillpress.com/book/fact-checking-the-fact-checkers-how-the-left-hijacked-and-weaponized-the-fact-checking-industry,other,NA
2008,The Prichard Committee,,NA,NA,https://www.prichardcommittee.org/,501(c)(3),NA
2009,Citizens to Save Our Republic,,DEM,NA,https://www.forourrepublic.us/,super PAC,NA
2010,University of Pennsylvania Department of Political Science,,NA,NA,https://live-sas-www-polisci.pantheon.sas.upenn.edu/,research institution,NA
2011,Manhattan Institute,,NA,NA,https://manhattan.institute/,501(c)(3),NA
2012,The Artificial Intelligence Policy Institute,,NA,NA,https://theaipi.org/,501(c)(3),NA
2013,Center Square,,NA,NA,https://www.thecentersquare.com/,national media,NA
2014,Republican Main Street Partnership,,REP,NA,https://www.republicanmainstreet.org/,501(c)(4),NA
2015,Ethics and Honesty in Government,,REP,NA,https://ethicsandhonestyingovernmentpac.com/,PAC,NA
2016,Enforce the Law PAC,,REP,NA,https://www.enforcethelawpac.com/,PAC,NA
2017,American Free Enterprise Chamber of Commerce,,REP,NA,https://www.amfreechamber.com/,501(c)(6),NA
2018,Duty First Nevada,,REP,NA,https://www.politico.com/minutes/congress/08-21-2023/nevada-senate-gop-update/,super PAC,NA
2019,Urban League of Louisiana,,NA,NA,https://urbanleaguela.org/,501(c)(3),NA
2020,KATC-TV,,NA,NA,https://www.katc.com/,local media,NA
2021,Public Affairs Research Council of Louisiana,,NA,NA,https://parlouisiana.org/,research institution,NA
2022,WCBS,,NA,NA,https://www.cbsnews.com/newyork/,local media,NA
2023,Wisconsin AFL-CIO,,NA,NA,https://wisaflcio.org/,union,NA
2024,MAGA Inc.,,REP,NA,https://www.magapac.com/,super PAC,NA
2025,Competitiveness Coalition,,NA,NA,https://competitivenesscoalition.com/,lobbying group,NA
2026,Josiah Bartlett Center,,NA,NA,https://jbartlett.org/,501(c)(3),NA
2027,Women2Women,,NA,NA,https://www.joinw2w.com/,501(c)(3),NA
2028,Louisiana Integrity PAC,,REP,NA,https://ethics.la.gov/CampaignFinanceSearch/ViewScannedFiler.aspx?FilerID=302191,PAC,NA
2029,Founders Insight,,NA,NA,https://foundersinsight.com/,501(c)(3),NA
2030,upEND Movement,,NA,NA,https://upendmovement.org/,lobbying group,NA
2031,Americans for Responsible Solutions,,DEM,NA,https://en.wikipedia.org/wiki/Americans_for_Responsible_Solutions,super PAC,NA
2032,Save My Country Action Fund,,DEM,NA,https://savemycountryactionfund.org/,501(c)(4),NA
2033,American Values 2024,,IND,NA,https://americanvalues2024.org/,super PAC,NA
2034,John Georges,,NA,NA,https://en.wikipedia.org/wiki/John_Georges,other,NA
2035,Bluegrass Freedom Action,,REP,NA,https://secure.kentucky.gov/kref/publicsearch/OrganizationalSearch/OrganizationalReports/3549,PAC,NA
2036,Florida State Hispanic Chamber of Commerce,,NA,NA,https://www.fshcc.com/,501(c)(6),NA
2037,Vanderbilt University,,NA,NA,https://www.vanderbilt.edu/csdi/vupoll-home.php,research institution,NA
2038,Glenn Family Foundation,,NA,NA,https://www.glennfamilyfdn.org/,501(c)(3),NA
2039,Open Society Foundations,,NA,NA,https://www.opensocietyfoundations.org/,501(c)(4),NA
2040,Arcus Foundation,,NA,NA,https://www.arcusfoundation.org/,501(c)(3),NA
2041,Gill Foundation,,NA,NA,https://gillfoundation.org/,501(c)(3),NA
2042,Carpenter Foundation,,NA,NA,https://carpenterfoundation.us/,501(c)(3),NA
2043,Duke Endowment,,NA,NA,https://www.dukeendowment.org/,501(c)(3),NA
2044,Mellon Foundation,,NA,NA,https://www.mellon.org/,501(c)(3),NA
2045,Packard Foundation,,NA,NA,https://www.packard.org/,501(c)(3),NA
2046,Cummings Foundation,,NA,NA,https://nathancummings.org/,501(c)(3),NA
2047,New World Foundation,,NA,NA,https://newwf.org/,501(c)(3),NA
2048,Luce Foundation,,NA,NA,https://www.hluce.org/,501(c)(3),NA
2049,Religion News Service,,NA,NA,https://religionnews.com/,national media,NA
2050,James Irvine Foundation,,NA,NA,https://www.irvine.org/,501(c)(3),NA
2051,Salve Regina University,,NA,NA,https://www.salve.edu/pell-center-for-international-relations-and-public-policy,research institution,NA
2052,And To The Republic,,REP,NA,https://attr.org/,501(c)(4),NA
2053,More Jobs Less Government PAC,,REP,NA,https://www.fec.gov/data/committee/C00693838/,super PAC,NA
2054,Financial Times,,NA,NA,https://www.ft.com/,national media,NA
2055,U. Michigan Ross School of Business,,NA,NA,https://michiganross.umich.edu/,research institution,NA
2056,Arizona Chamber of Commerce,,REP,NA,https://azchamber.com/,501(c)(6),NA
2057,Fox 8 (WJW),,NA,NA,https://fox8.com/,local media,NA
2058,Fields of Freedom,,REP,NA,https://fieldsoffreedom.com/,501(c)(4),NA
2059,Nebraska Railroaders for Public Safety,,IND,NA,https://nebraskarailroaders.org/,super PAC,NA
2060,BYU Center for the Study of Elections and Democracy,,NA,NA,https://csed.byu.edu/,research institution,NA
2061,BYU Wheatley Institute,,NA,NA,https://wheatley.byu.edu/,research institution,NA
2063,Excite Elections,,NA,NA,https://web.archive.org/web/20001207051200/http://chooseorlose.excite.com/,national media,NA
2064,Stand for Children Arizona,,NA,NA,https://stand.org/arizona/,501(c)(3),NA
2065,University of Chicago Department of Political Science,,NA,NA,https://political-science.uchicago.edu/,research institution,NA
2066,Colorado Polling Institute,,NA,NA,https://www.copollinginstitute.org/,501(c)(3),NA
2067,OH Buckeye Values PAC,,REP,NA,https://www.fec.gov/data/committee/C00834630/,super PAC,NA
2068,GOPAC Education Fund,,REP,NA,https://www.gopaceducate.org/,501(c)(4),NA
2069,Traverse Connect,,NA,NA,https://traverseconnect.com/,501(c)(3),NA
2070,Northern Michigan Chamber Alliance,,NA,NA,https://www.nmchamberalliance.com/,501(c)(6),NA
2072,Independent Center,,NA,NA,https://independentcenter.org/,501(c)(3),NA
2073,The American Promise,,NA,NA,https://www.american-promise.org/,501(c)(4),NA
2074,Black Bear PAC,,REP,NA,https://blackbearpac.com/,PAC,NA
2075,Citizens for Judicial Fairness,,NA,NA,https://citizensforjudicialfairness.org/,lobbying group,NA
2077,Voter Protection Project,,DEM,NA,https://protectvoting.org/,PAC,NA
2078,Conservative Values for Utah PAC,,REP,NA,https://docquery.fec.gov/cgi-bin/forms/C00855064/1733986/,PAC,NA
2079,Leadership for Ohio Fund,,REP,NA,https://www.leadershipforohiofund.com/,corporation,NA
2081,Awake Carolina,,REP,NA,https://awakenc.org/,super PAC,NA
2083,New Southern Majority,,DEM,NA,https://newsouthernmajority.org/,super PAC,NA
2084,Charles H. Riggs III,,NA,NA,https://twitter.com/chriggsiii,other,NA
2085,League of American Workers,,REP,NA,https://www.amworkers.com/,501(c)(4),NA
2086,Perry White Ross and Jacobson,,NA,NA,https://pwrjmaryland.com/,consulting company,NA
2087,Blended Strategies,,DEM,NA,https://www.blendedpublicaffairs.com/,consulting company,NA
2088,San José Spotlight,,NA,NA,https://sanjosespotlight.com/,local media,NA
2089,WDVM (DC News Now),,NA,NA,https://www.dcnewsnow.com/,local media,NA
2090,KULR (NonStop Local Billings),,NA,NA,https://www.kulr8.com/,local media,NA
2091,The National Commission on the Causes and Prevention of Violence,,NA,NA,https://en.wikipedia.org/wiki/U.S._National_Commission_on_the_Causes_and_Prevention_of_Violence,other,NA
2092,Campaign Zero,,NA,NA,https://campaignzero.org/,501(c)(3),NA
2093,Great Lakes Conservatives Fund,,REP,NA,https://www.greatlakesconservativesfund.com/,super PAC,NA
2094,Bull Moose Project,,REP,NA,https://bullmooseproject.org/,hybrid PAC,NA
2096,Matters of State Strategies,,DEM,NA,https://www.mattersofstatestrategies.com/,consulting company,NA
2097,Forbes,,NA,NA,https://www.forbes.com/,national media,NA
2098,Pennsylvania Energy Infrastructure Alliance,,NA,NA,https://paallianceforenergy.com/,501(c)(6),NA
2100,Carolina Journal,,NA,NA,https://www.carolinajournal.com/,local media,NA
2101,WKBN-TV,,NA,NA,https://www.wkbn.com/,local media,NA
2102,WDTN,,NA,NA,https://www.wdtn.com/,local media,NA
2103,Ohio Northern University,,NA,NA,https://www.onu.edu/northern-poll,research institution,NA
2104,WMNF News,,NA,NA,https://www.wmnf.org/,local media,NA
2105,Bright Line Watch,,NA,NA,https://brightlinewatch.org/,research institution,NA
2106,Progress Action Fund (hybrid PAC),,DEM,NA,https://progressactionfund.com/,hybrid PAC,NA
2107,WOWK 13 News,,NA,NA,https://www.wowktv.com/,local media,NA
2108,Unknown Pro-Figures Group,,DEM,NA,NA,other,NA
2109,Concerned Taxpayers of Washington State,,REP,NA,https://www.concernedtaxpayerswa.com/,PAC,NA
2110,Binghamton Press and Sun-Bulletin,,NA,NA,https://www.pressconnects.com/,local media,NA
2111,Elmira Star-Gazette,,NA,NA,https://www.stargazette.com/,local media,NA
2112,Ithaca Journal,,NA,NA,https://www.ithacajournal.com/,local media,NA
2113,Crossroads Public Affairs,,NA,NA,https://www.crossroadspublicaffairs.com/,consulting company,NA
2114,Arnold Ventures,,NA,NA,https://www.arnoldventures.org/,corporation,NA
2115,Commonwealth Beacon,,NA,NA,https://commonwealthbeacon.org/,local media,NA
2116,State Affairs,,NA,NA,https://stateaffairs.com/,local media,NA
2117,America's Promise,,DEM,NA,https://docquery.fec.gov/cgi-bin/fecimg/?C00781385,super PAC,NA
2119,Principled Veterans Fund,,DEM,NA,https://www.fec.gov/data/committee/C00780841/,super PAC,NA
2120,The Heritage Foundation,,NA,NA,https://www.heritage.org/,research institution,NA
2121,WBFF-TV,,NA,NA,https://foxbaltimore.com/,local media,NA
2122,Breaking Battlegrounds,,NA,NA,https://breakingbattlegrounds.substack.com/,national media,NA
2123,Blueprint,,DEM,NA,https://blueprint2024.com/,research institution,NA
2124,Coalition for West Virginia's Future,,REP,NA,https://coalitionforwv.com/,PAC,NA
2125,With Honor,,NA,NA,https://withhonor.org/,PAC,NA
2126,Building America's Future,,REP,NA,https://buildingamericasfuture.com/,501(c)(3),NA
2127,Equality PAC,,DEM,NA,https://lgbtequalitypac.org/,PAC,NA
2128,American Foundations Committee,,REP,NA,https://www.theamericanfoundations.com/,super PAC,NA
2129,Zeteo,,NA,NA,https://zeteo.com/,national media,NA
2130,Elect Principled Veterans Fund,,REP,NA,https://www.electprincipledveteransfund.org/,super PAC,NA
2131,Virginians Against Neighborhood Slot Machines,,NA,NA,https://stopneighborhoodslots.com/,PAC,NA
2132,North Dakota United,,NA,NA,https://ndunited.org/,501(c)(5),NA
2133,Public Polling Project,,NA,NA,https://www.bigdatapoll.com/public-polling-project/,other,NA
2134,Defend Washington,,DEM,NA,https://www.pdc.wa.gov/political-disclosure-reporting-data/browse-search-data/committees/co-2024-35835,PAC,NA
2135,Cascade PBS (KCTS),,NA,NA,https://www.kcts9.org/CascadePBS,local media,NA
2136,North Dakota News Cooperative,,NA,NA,https://www.newscoopnd.org/,local media,NA
2137,Lawrence Kadish,,NA,NA,https://www.gatestoneinstitute.org/author/Lawrence+Kadish,other,NA
2138,The COVID States Project,,NA,NA,https://www.covidstates.org/,research institution,NA
2139,Carolina Leadership Coalition,,NA,NA,https://carolinaleader.com/,501(c)(4),NA
2140,Virginia Faith & Freedom Coalition,,NA,NA,https://vaffc.com/,501(c)(4),NA
2141,Champions of Freedom PAC,,REP,NA,https://www.fec.gov/data/committee/C00873638/,super PAC,NA
2142,E Pluribus Unum,,NA,NA,https://www.unumfund.org/,501(c)(3),NA
2144,Kitchen Table Conservatives,,REP,NA,https://newjerseyglobe.com/governor/ex-trump-advisors-form-super-pac-to-curb-spadea/,super PAC,NA
2145,National Taxpayers Union,,NA,NA,https://www.ntu.org/,501(c)(4),NA
2146,Montana Republican Party,,REP,TRUE,https://mtgop.org/,party committee,NA
2147,Common Good,,NA,NA,https://www.thecommongoodus.org/,501(c)(3),NA
2148,Brighter Future Alliance,,NA,NA,https://www.brighterfuturealliance.org/,501(c)(4),NA
2149,Common Sense for America PAC,,REP,NA,https://commonsenseamericapac.com/,PAC,NA
2150,CNN Brazil,,NA,NA,https://www.cnnbrasil.com.br/,national media,NA
2151,American Dream PAC,,REP,NA,https://american-dream-pac.com/,PAC,NA
2152,On Point Politics,,NA,NA,https://www.youtube.com/@OnPointPoliticsOfficial/videos,national media,NA
2153,American Fuel & Petrochemical Manufacturers,,REP,NA,https://afpm.org/,501(c)(6),NA
2154,DemNextGen,,DEM,NA,https://demnextgen.com/,super PAC,NA
2155,Vanderbilt University Project on Unity and American Democracy,,NA,NA,https://www.vanderbilt.edu/unity/,research institution,NA
2156,CHIP50,,NA,NA,https://www.chip50.org/,research institution,NA
2157,Citizens for a New Delaware Way,,DEM,NA,https://www.citizenspac2024.com/,PAC,NA
2158,CCA Action Fund,,DEM,NA,https://www.ccaaction.org/,super PAC,NA
2159,Vapor Technology Association,,DEM,NA,https://vaportechnology.org/,lobbying group,NA
2162,WAPA Televisión,,NA,NA,https://wapa.tv/envivo/,local media,NA
2163,WKAQ Radio,,NA,NA,https://www.univision.com/radio/puerto-rico-wkaq-am/wkaq-580-am,local media,NA
2164,Joe Cassidy,,NA,NA,NA,other,NA
2165,Clean and Prosperous America,,DEM,NA,https://cleanprosperousamerica.org/,PAC,NA
2166,PBS News,,NA,NA,https://www.pbs.org/newshour/,national media,NA
2167,The Times of London,,NA,NA,https://www.thetimes.com/,national media,NA
2168,SAY24,,NA,NA,https://democracy.asu.edu/initiatives#,research institution,NA
2169,Nevadans for Fair Recovery,,NA,NA,https://www.nvsos.gov/soscandidateservices/anonymousaccess/cefdsearchuu/GroupDetails.aspx?o=7jyc68w2p0f5%252bdNBNf6i7w%253d%253d,PAC,NA
2170,Red Eagle Politics,,REP,NA,https://www.youtube.com/channel/UC0SMGmU6X9zJBGCGarr7ODQ,other,NA
2171,Economic Security Project Action,,DEM,NA,https://economicsecurity.us/,other,NA
2173,Alabama Families PAC,,REP,NA,https://www.alabamafamiliespac.com/,PAC,NA
2174,One New Jersey United,,DEM,NA,https://www.onenjunited.com/,super PAC,NA
2175,Democratic Lieutenant Governors Association,,DEM,TRUE,https://demlgs.org/,party committee,NA
2176,Connecticut Project Action Fund,,NA,NA,https://ctproject.org/ct-project-action-fund,501(c)(4),NA
2177,Early Vote Action,,REP,NA,https://earlyvoteaction.com/,super PAC,NA
2178,Napolitan News Service,,NA,NA,https://napolitaninstitute.org/napolitan-news-service/,501(c)(3),NA
2179,Nassau County GOP,,REP,TRUE,https://nassaucountygop.com/home-1,party committee,NA
2180,RealClearPennsylvania,,NA,NA,https://www.realclearpennsylvania.com/,local media,NA
2181,Life First PC,,NA,NA,https://lifefirstpc.com/,PAC,NA
2182,Pinpoint Policy Institute,,NA,NA,https://pinpointpolicyinstitute.org/,501(c)(3),NA
2183,James Madison Institute,,NA,NA,https://jamesmadison.org/,501(c)(3),NA
2184,TrendingPolitics,,REP,NA,https://trendingpoliticsnews.com/,national media,NA
2185,National Post,,NA,NA,https://nationalpost.com/,national media,NA
2186,2Way,,NA,NA,https://www.youtube.com/@2WayTVApp,national media,NA
2187,Split Ticket,,NA,NA,https://split-ticket.org/,national media,NA
2188,Platform Communications,,NA,NA,https://www.platform-communications.com/,consulting company,NA
2189,Americans for IVF,,NA,NA,https://americansforivf.org/,lobbying group,NA
2190,Texas Public Opinion Research,,NA,NA,https://www.texaspublicopinionresearch.com/,501(c)(3),NA
2191,AZ Free News,,NA,NA,https://azfreenews.com/,local media,NA
2192,Scripps News,,NA,NA,https://www.scrippsnews.com/,national media,NA
2193,Society of Presidential Pollsters,,NA,NA,https://gspm.gwu.edu/mark-penn-presidential-pollsters,research institution,NA
2194,Retire Career Politicians,,IND,NA,https://retirecareerpoliticians.com/,super PAC,NA
2195,Spotlight PA,,NA,NA,https://www.spotlightpa.org/,local media,NA
2196,Neighbors for Results,,DEM,NA,https://www.neighborsforresults.com/,super PAC,NA
2197,Colorado Voters First,,NA,NA,https://tracer.sos.colorado.gov/PublicSite/SearchPages/CommitteeDetail.aspx?OrgID=46946,PAC,NA
2198,Wisconsin Watch,,NA,NA,https://wisconsinwatch.org/,local media,NA
2199,CT Mirror,,NA,NA,https://ctmirror.org/,local media,NA
2200,Rhode Island Current,,NA,NA,https://rhodeislandcurrent.com/,local media,NA
2201,Institute for Global Affairs,,NA,NA,https://instituteforglobalaffairs.org/,research institution,NA
2202,La Torre Live,,NA,NA,https://latorrecommunications.com/,local media,NA
2204,RealClearWorld,,NA,NA,https://www.realclearworld.com/,national media,NA
2205,KWGN,,NA,NA,https://www.nexstar.tv/stations/kwgn/,local media,NA
2206,Bowling Green State University,,NA,NA,https://www.bgsu.edu/arts-and-sciences/democracy-and-public-policy-research-network.html,research institution,NA
2207,Democracy Defense Project,,NA,NA,https://www.democracydefenseproject.org/,501(c)(3),NA
2208,Texas Gun Rights,,REP,NA,https://txgunrights.org/,501(c)(4),NA
2209,Midwest Newsroom,,NA,NA,https://www.kcur.org/midwest-newsroom,local media,NA
2210,Suasion Insights,,NA,NA,https://www.suasioninsights.com/,consulting company,NA
2211,Echo Canyon Consulting,,REP,NA,https://www.echocanyonconsulting.com/,consulting company,NA
2212,Equality California,,DEM,NA,https://www.eqca.org/,501(c)(4),NA
2213,Peter G. Peterson,,NA,NA,https://www.pgpf.org/,501(c)(3),NA
2214,UATX,,NA,NA,https://www.uaustin.org/,research institution,NA
2215,Jacobin,,NA,NA,https://jacobin.com/,national media,NA
2216,Article III Project,,REP,NA,https://www.article3project.org/,501(c)(3),NA
2217,NBC 6 Miami,,NA,NA,https://www.nbcmiami.com/,local media,NA
2218,WCTX,,NA,NA,https://www.nexstar.tv/stations/wctx/,local media,NA
2219,American Unity Fund,,REP,NA,https://www.americanunityfund.com/,501(c)(4),NA
2220,Spirit of Virginia,,REP,TRUE,https://www.vpap.org/committees/374333/spirit-of-virginia/,other political entity,NA
2221,Voting Trend,,NA,NA,https://votingtrend.substack.com/,national media,NA
2222,The Florida Squeeze,,NA,NA,https://thefloridasqueeze.com/,local media,NA
2223,Protect Progress,,DEM,NA,https://www.protectprogresspac.com/,super PAC,NA
2224,Texans for Fiscal Responsibility,,REP,NA,https://www.texastaxpayers.com/,501(c)(4),NA
2225,FSU Institute for Governance and Civics,,NA,NA,https://igc.fsu.edu/,research institution,NA
2226,Issue One,,NA,NA,https://issueone.org/,501(c)(4),NA
2227,Worthy Strategy Group,,DEM,NA,https://worthystrategygroup.com/,consulting company,NA
2228,Wichita Journalism Collaborative,,NA,NA,https://wichitajournalism.org/,local media,NA
2229,IAFF Local 2665,,DEM,NA,https://www.iaff2665.org/,union,NA
2230,U. Arizona School of Government and Public Policy,,NA,NA,https://sgpp.arizona.edu/,research institution,NA
2231,Paradigm,,NA,NA,https://www.paradigm.xyz/,corporation,NA
2232,Blockchain Association,,NA,NA,https://theblockchainassociation.org/,501(c)(6),NA
2233,The National,,NA,NA,https://www.thenationalnews.com/,national media,NA
2234,NotiCel,,NA,NA,https://www.noticel.com/,local media,NA
2235,RealClearDefense,,NA,NA,https://www.realcleardefense.com/,national media,NA
2236,Yes on 1 for Better Jobs,,NA,NA,https://betterjobsforalaska.com/,PAC,NA
2237,Stanford University Woods Institute,,NA,NA,https://woods.stanford.edu/,research institution,NA
2238,Woman Up,,DEM,NA,https://www.politico.com/newsletters/california-playbook-pm/2024/12/04/sacramento-mayor-results-00192703,PAC,NA
2239,Laborers' International Union of North America,,DEM,NA,https://www.liuna.org/,501(c)(5),NA
2240,WFOR-TV,,NA,NA,NA,local media,NA
2241,WTLV-TV,,NA,NA,NA,local media,NA
2242,WBIR-TV Knoxville,,NA,NA,NA,local media,NA
2243,WXIN-TV Indianapolis,,NA,NA,NA,local media,NA
2244,KPRC-TV Houston,,NA,NA,NA,local media,NA
2245,KEYE-TV Austin,,NA,NA,NA,local media,NA
2246,WLNE-TV Providence,,NA,NA,NA,local media,NA
2247,Northern Virginia Republican Business Forum,,REP,NA,https://nvrbf.com/,hybrid PAC,NA
2248,Working New Jersey,,DEM,NA,https://workingnewjersey.org/,PAC,NA
2249,Harbor Strategic,,NA,NA,https://www.harborstrategic.com/,consulting company,NA
2250,Institute for Reforming Government,,NA,NA,https://reforminggovernment.org/,501(c)(3),NA
2251,Elon University,,NA,NA,https://www.elon.edu/,research institution,NA
2252,Calvin Coolidge Project,,REP,NA,https://x.com/TheCalvinCooli1,other,NA
2261,Humanity for Freedom Foundation,,NA,FALSE,https://www.humanityforfreedomfoundation.org/,501(c)(3),NA
2262,Michigan Conservative Coalition,,REP,FALSE,https://www.michiganconservativecoalition.com/,501(c)(4),NA
2263,Texas Majority PAC,,DEM,FALSE,https://texasmajoritypac.com/,PAC,NA
2253,Rescuing the American Dream,,REP,NA,https://www.rescuingtheamericandream.org/,501(c)(4),NA
2254,Garden State Forward,,DEM,NA,https://www.opensecrets.org/527s/527cmtedetail.php?ein=462383979,NA,NA
2255,Paragon Health Institute,,NA,NA,https://paragoninstitute.org/,NA,NA
2256,Working Families Power,,WFP,NA,https://workingfamiliespower.org/,NA,NA
2257,Defending Democracy Together,,REP,NA,https://www.defendingdemocracytogether.org/,NA,NA
2258,CTV News,,NA,NA,https://www.ctvnews.ca/,NA,NA
2259,Overton Insights,,NA,NA,https://overtoninsights.com/,NA,NA
2260,Israel on Campus Coalition,,NA,NA,https://israelcc.org/,NA,NA
2264,Nevada Legislative Victory PAC,,DEM,FALSE,https://www.nevadalegislativevictory.com/,PAC,NA
2265,Strength In Numbers,,NA,FALSE,https://www.gelliottmorris.com/,national media,NA
2266,Insider NJ,,NA,FALSE,https://www.insidernj.com/,local media,NA
2267,Courage is a Habit,,REP,FALSE,https://courageisahabit.org/,501(c)(3),NA
2268,Virginia FREE,,NA,FALSE,https://www.vafree.org/,501(c)(6),NA
2269,American Commitment,,REP,FALSE,https://www.americancommitment.org/,501(c)(4),NA
2270,Educational Freedom Institute,,NA,FALSE,https://www.efinstitute.org/,501(c)(3),NA
2271,Eko,,DEM,FALSE,https://www.eko.org/,501(c)(4),NA
2272,Fighting For Virginia's Future,,DEM,FALSE,https://www.fightforvirginiasfuture.com/,super PAC,NA
137,Senate Majority PAC,,DEM,NA,https://www.senatemajority.com/,super PAC,NA
2273,NBC News Decision Desk,,NA,FALSE,https://www.nbcnews.com/,national media,NA
2274,Conservative Policy Project,,REP,FALSE,https://conservativepolicyproject.com/,501(c)(3),NA
2275,Families Over Billionaires,,DEM,FALSE,https://www.familiesoverbillionaires.org/,501(c)(4),NA
2276,Hubbard School of Journalism and Mass Communication,,NA,FALSE,https://hsjmc.umn.edu/,research institution,NA
2277,First Principles Digital,,REP,FALSE,https://www.fec.gov/data/committee/C00894428/,hybrid PAC,NA
2278,Catawba College,,NA,FALSE,https://catawba.edu/ncpoliticscenter/,research institution,NA
2279,Exiled Policy,,NA,FALSE,https://www.exiledpolicy.com/,national media,NA
2280,Yes Michigan,,DEM,FALSE,https://www.fec.gov/data/committee/C00902908/,super PAC,NA
2281,Change NJ,,REP,FALSE,https://newjerseyglobe.com/campaigns/ciattarelli-super-pac-begins-ads-hitting-sherrill-on-stock-trades/,super PAC,NA
